Date,Volatility,Label
1992-03-18,0.00262998562282,LOW
1992-03-19,0.00269692294707,LOW
1992-03-20,0.00442588512502,LOW
1992-03-23,0.00357150591738,LOW
1992-03-24,0.00404554876366,LOW
1992-03-25,0.00430237249391,LOW
1992-03-26,0.00508622682293,LOW
1992-03-27,0.00533911041566,LOW
1992-03-30,0.00566316809714,LOW
1992-03-31,0.00928469098993,MEDIUM
1992-04-01,0.00942562498916,MEDIUM
1992-04-02,0.0118747148025,MEDIUM
1992-04-03,0.0118576586131,MEDIUM
1992-04-06,0.0119016727872,MEDIUM
1992-04-07,0.0126696674328,MEDIUM
1992-04-08,0.00831906683863,MEDIUM
1992-04-09,0.00575118828615,LOW
1992-04-10,0.00947945952415,MEDIUM
1992-04-13,0.00924028459537,MEDIUM
1992-04-14,0.00927594019882,MEDIUM
1992-04-15,0.0071671441636,LOW
1992-04-16,0.00589264283339,LOW
1992-04-20,0.00584534564337,LOW
1992-04-21,0.00324461523166,LOW
1992-04-22,0.00431447142623,LOW
1992-04-23,0.00479626002273,LOW
1992-04-24,0.00544966818569,LOW
1992-04-27,0.00563735516504,LOW
1992-04-28,0.0054839558906,LOW
1992-04-29,0.00561495198031,LOW
1992-04-30,0.00558894630733,LOW
1992-05-01,0.00500613069222,LOW
1992-05-04,0.0044274412114,LOW
1992-05-05,0.00334091286451,LOW
1992-05-06,0.00334951518093,LOW
1992-05-07,0.00443058487582,LOW
1992-05-08,0.00496338636911,LOW
1992-05-11,0.00594980811194,LOW
1992-05-12,0.00655519171434,LOW
1992-05-13,0.00631438066973,LOW
1992-05-14,0.00671949562334,LOW
1992-05-15,0.00623276740472,LOW
1992-05-18,0.00601918329409,LOW
1992-05-19,0.00546749587011,LOW
1992-05-20,0.00617235125298,LOW
1992-05-21,0.00624932362477,LOW
1992-05-22,0.0056160881751,LOW
1992-05-26,0.00685526497683,LOW
1992-05-27,0.0063137474007,LOW
1992-05-28,0.00652126221254,LOW
1992-05-29,0.00453869384925,LOW
1992-06-01,0.00445234600732,LOW
1992-06-02,0.00437202824616,LOW
1992-06-03,0.00389558562053,LOW
1992-06-04,0.00432432849636,LOW
1992-06-05,0.00451943493004,LOW
1992-06-08,0.0045830943204,LOW
1992-06-09,0.00472241871494,LOW
1992-06-10,0.0065049009692,LOW
1992-06-11,0.00630196715101,LOW
1992-06-12,0.00677773640071,LOW
1992-06-15,0.00661373470556,LOW
1992-06-16,0.00664313464758,LOW
1992-06-17,0.00658998744249,LOW
1992-06-18,0.00320211217157,LOW
1992-06-19,0.00276847498667,LOW
1992-06-22,0.00519850254635,LOW
1992-06-23,0.0053424721541,LOW
1992-06-24,0.00639396371798,LOW
1992-06-25,0.00667196239232,LOW
1992-06-26,0.0062932994065,LOW
1992-06-29,0.00861870134716,MEDIUM
1992-06-30,0.00708171093598,LOW
1992-07-01,0.00768729434242,LOW
1992-07-02,0.00655548668253,LOW
1992-07-06,0.00638182101641,LOW
1992-07-07,0.00658594107794,LOW
1992-07-08,0.00381543689762,LOW
1992-07-09,0.00389069242294,LOW
1992-07-10,0.00341227442721,LOW
1992-07-13,0.00388867039586,LOW
1992-07-14,0.00387185814501,LOW
1992-07-15,0.00282614204333,LOW
1992-07-16,0.00349551616772,LOW
1992-07-17,0.0032405807918,LOW
1992-07-20,0.00315347505641,LOW
1992-07-21,0.00647362318607,LOW
1992-07-22,0.00733570720398,LOW
1992-07-23,0.00576472919051,LOW
1992-07-24,0.00596372735011,LOW
1992-07-27,0.00552278047164,LOW
1992-07-28,0.00581032030682,LOW
1992-07-29,0.00510232759478,LOW
1992-07-30,0.00322706792901,LOW
1992-07-31,0.00262323632173,LOW
1992-08-03,0.00273754392859,LOW
1992-08-04,0.00213580700957,LOW
1992-08-05,0.00211109323061,LOW
1992-08-06,0.00193922287159,LOW
1992-08-07,0.00298738096955,LOW
1992-08-10,0.00252520302844,LOW
1992-08-11,0.00252980916291,LOW
1992-08-12,0.00399202594969,LOW
1992-08-13,0.00384716392235,LOW
1992-08-14,0.00496812168881,LOW
1992-08-17,0.00493173257932,LOW
1992-08-18,0.00495452016638,LOW
1992-08-19,0.00557516694072,LOW
1992-08-20,0.0052910539488,LOW
1992-08-21,0.00558862759217,LOW
1992-08-24,0.00474457300051,LOW
1992-08-25,0.00245463292228,LOW
1992-08-26,0.00262128920578,LOW
1992-08-27,0.00259186136494,LOW
1992-08-28,0.00294319079486,LOW
1992-08-31,0.00395786995189,LOW
1992-09-01,0.00420635991273,LOW
1992-09-02,0.00496082466287,LOW
1992-09-03,0.00482246022292,LOW
1992-09-04,0.00672566887939,LOW
1992-09-08,0.00888536635294,MEDIUM
1992-09-09,0.00827574824404,MEDIUM
1992-09-10,0.00823269269907,MEDIUM
1992-09-11,0.00803053051201,LOW
1992-09-14,0.00807779778495,LOW
1992-09-15,0.00707964964581,LOW
1992-09-16,0.00564370652633,LOW
1992-09-17,0.0057654654928,LOW
1992-09-18,0.00669885994185,LOW
1992-09-21,0.00632432991914,LOW
1992-09-22,0.00641821282884,LOW
1992-09-23,0.00481201663662,LOW
1992-09-24,0.00501162119096,LOW
1992-09-25,0.00683960589963,LOW
1992-09-28,0.00645605432596,LOW
